id,name,description,category,muscle_group,secondary_muscles,equipment,difficulty,instructions,tips,video_url,image_url,calories_per_minute,is_verified,created_at,sport_type,duration_seconds,is_timed,name_tr,description_tr,muscle_group_tr,instructions_tr,tips_tr
4ac74e55-56d4-4b6d-9d8a-70213225c5be,Face Pull,strength exercise targeting shoulders,shoulders,shoulders,"[""middle back""]",cable,intermediate,"[""Facing a high pulley with a rope or dual handles attached, pull the weight directly towards your face, separating your hands as you do so. Keep your upper arms parallel to the ground.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Face_Pull/0.jpg,6,true,2026-02-05 11:44:34.799734+00,,,false,,Omuzları hedefleyen kuvvet egzersizi,omuzlar,"{""İp veya çift tutamaç takılı yüksek bir makaraya doğru dönerek, ellerinizi birbirinden ayırarak ağırlığı doğrudan yüzünüze doğru çekin. Üst kollarınızı yere paralel tutun.""}",{}
4b678148-b6a9-4118-890c-b08d30488b6a,Incline Inner Biceps Curl,strength exercise targeting biceps,arms,biceps,[],dumbbell,beginner,"[""Hold a dumbbell in each hand and lie back on an incline bench."",""The dumbbells should be at arm's length hanging at your sides and your palms should be facing out. This will be your starting position."",""Now as you exhale curl the weight outward and up while keeping your forearms in line with your side deltoids. Continue the curl until the dumbbells are at shoulder height and to the sides of your deltoids. Tip: The end of the movement should look similar to a double biceps pose."",""After a second contraction at the top of the movement, start to inhale and slowly lower the weights back to the starting position using the same path used to bring them up."",""Repeat for the recommended amount of repetitions.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Incline_Inner_Biceps_Curl/0.jpg,5,true,2026-02-05 11:44:34.93713+00,,,false,,Pazı kaslarını hedefleyen güç egzersizi,pazı,"{""Her iki elinize birer dambıl alın ve eğimli bir sehpaya sırt üstü uzanın.""Dambıllar kollarınızın uzunluğunda yanlarınızda sarkmalı ve avuç içleriniz dışa dönük olmalıdır. Bu başlangıç ​​pozisyonunuz olacaktır.""Şimdi nefes verirken, ön kollarınızı yan deltoid kaslarınızla aynı hizada tutarak ağırlığı dışarı ve yukarı doğru kıvırın. Dambıllar omuz hizasına ve deltoid kaslarınızın yanlarına gelene kadar kıvırmaya devam edin. İpucu: Hareketin sonu çift pazı pozuna benzer görünmelidir.""Hareketin tepesinde ikinci bir kasılmadan sonra, nefes almaya başlayın ve ağırlıkları yukarı kaldırmak için kullandığınız aynı yolu kullanarak yavaşça başlangıç ​​pozisyonuna indirin.""Önerilen tekrar sayısı kadar tekrarlayın.}",{}
4bd98ba8-4666-4567-811e-e3aa04813a4d,Alternating Renegade Row,strength exercise targeting middle back,back,middle back,"[""abdominals"",""biceps"",""chest"",""lats"",""triceps""]",kettlebells,advanced,"[""Place two kettlebells on the floor about shoulder width apart. Position yourself on your toes and your hands as though you were doing a pushup, with the body straight and extended. Use the handles of the kettlebells to support your upper body. You may need to position your feet wide for support."",""Push one kettlebell into the floor and row the other kettlebell, retracting the shoulder blade of the working side as you flex the elbow, pulling it to your side."",""Then lower the kettlebell to the floor and begin the kettlebell in the opposite hand. Repeat for several reps.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Alternating_Renegade_Row/0.jpg,6,true,2026-02-05 11:44:34.318475+00,,,false,,Orta sırt bölgesini hedefleyen güçlendirme egzersizi,orta arka,"{""İki kettlebell'i omuz genişliğinde aralıkla yere koyun. Ayak parmaklarınızın üzerinde ve ellerinizin üzerinde, sanki şınav çekiyormuş gibi, vücudunuz düz ve gergin bir şekilde pozisyon alın. Üst vücudunuzu desteklemek için kettlebell'lerin saplarını kullanın. Destek için ayaklarınızı geniş açmanız gerekebilir.""Bir kettlebell'i yere bastırın ve diğer kettlebell'i kürek çekerek, dirseğinizi bükerek çalışan tarafın kürek kemiğini geriye doğru çekerek yanınıza doğru çekin.""Ardından kettlebell'i yere indirin ve diğer elinizdeki kettlebell'i kaldırmaya başlayın. Birkaç tekrar yapın.""}",{}
4c3a3dc4-fb9b-4d19-b6a5-7166424fcbda,Plie Dumbbell Squat,strength exercise targeting quadriceps,legs,quadriceps,"[""abdominals"",""calves"",""glutes"",""hamstrings""]",dumbbell,beginner,"[""Hold a dumbbell at the base with both hands and stand straight up. Move your legs so that they are wider than shoulder width apart from each other with your knees slightly bent."",""Your toes should be facing out. Note: Your arms should be stationary while performing the exercise. This is the starting position."",""Slowly bend the knees and lower your legs until your thighs are parallel to the floor. Make sure to inhale as this is the eccentric part of the exercise."",""Press mainly with the heel of the foot to bring the body back to the starting position while exhaling."",""Repeat for the recommended amount of repetitions.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Plie_Dumbbell_Squat/0.jpg,6,true,2026-02-05 11:44:35.193857+00,,,false,,Uyluk kaslarını hedefleyen güçlendirme egzersizi,kuadriseps,"{""Her iki elinizle dambılı tabanından tutun ve dik durun. Bacaklarınızı omuz genişliğinden daha geniş açın, dizlerinizi hafifçe bükün."" ""Ayak parmaklarınız dışa doğru bakmalıdır. Not: Egzersizi yaparken kollarınız sabit kalmalıdır. Bu başlangıç ​​pozisyonudur."" ""Dizlerinizi yavaşça bükün ve uyluklarınız yere paralel olana kadar bacaklarınızı indirin. Egzersizin eksantrik kısmı olduğu için nefes almayı unutmayın."" ""Nefes verirken vücudunuzu başlangıç ​​pozisyonuna geri getirmek için ağırlıklı olarak ayak topuğunuzla bastırın."" ""Önerilen tekrar sayısına kadar tekrarlayın.""}",{}
4c50a6a9-ad9e-4055-a306-905c279a3cd4,Bent Over Two-Dumbbell Row,strength exercise targeting middle back,back,middle back,"[""biceps"",""lats"",""shoulders""]",dumbbell,beginner,"[""With a dumbbell in each hand (palms facing your torso), bend your knees slightly and bring your torso forward by bending at the waist; as you bend make sure to keep your back straight until it is almost parallel to the floor. Tip: Make sure that you keep the head up. The weights should hang directly in front of you as your arms hang perpendicular to the floor and your torso. This is your starting position."",""While keeping the torso stationary, lift the dumbbells to your side (as you breathe out), keeping the elbows close to the body (do not exert any force with the forearm other than holding the weights). On the top contracted position, squeeze the back muscles and hold for a second."",""Slowly lower the weight again to the starting position as you inhale."",""Repeat for the recommended amount of repetitions.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Bent_Over_Two-Dumbbell_Row/0.jpg,6,true,2026-02-05 11:44:34.318475+00,,,false,,Orta sırt bölgesini hedefleyen güçlendirme egzersizi,orta arka,"{""Her iki elinize birer dambıl alın (avuç içleriniz gövdenize dönük olacak şekilde), dizlerinizi hafifçe bükün ve belinizden eğilerek gövdenizi öne doğru getirin; eğilirken sırtınızın neredeyse yere paralel olana kadar düz kalmasına dikkat edin. İpucu: Başınızı yukarıda tutmaya özen gösterin. Ağırlıklar, kollarınız yere ve gövdenize dik olacak şekilde, tam önünüzde asılı kalmalıdır. Bu sizin başlangıç ​​pozisyonunuzdur."" ""Gövdenizi sabit tutarken, dirseklerinizi vücudunuza yakın tutarak (ağırlıkları tutmaktan başka ön kolunuzla herhangi bir kuvvet uygulamayın) dambılları yanınıza doğru kaldırın (nefes verirken). En üst kasılma pozisyonunda, sırt kaslarınızı sıkın ve bir saniye bekleyin."" ""Nefes alırken ağırlığı yavaşça tekrar başlangıç ​​pozisyonuna indirin."" ""Önerilen tekrar sayısına kadar tekrarlayın.""}",{}
4c7109ea-ebeb-41ed-b98b-f959ac39b4b8,Incline Cable Chest Press,strength exercise targeting chest,chest,chest,"[""shoulders"",""triceps""]",cable,beginner,"[""Adjust the weight to an appropriate amount and be seated, grasping the handles. Your upper arms should be about 45 degrees to the body, with your head and chest up. The elbows should be bent to about 90 degrees. This will be your starting position."",""Begin by extending through the elbow, pressing the handles together straight in front of you. Keep your shoulder blades retracted as you execute the movement."",""After pausing at full extension, return to the starting position, keeping tension on the cables.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Incline_Cable_Chest_Press/0.jpg,6,true,2026-02-05 11:44:34.93713+00,,,false,,göğüs kaslarını hedefleyen kuvvet egzersizi,göğüs,"{""Ağırlığı uygun bir miktara ayarlayın ve oturarak kolları kavrayın. Üst kollarınız vücudunuza yaklaşık 45 derece açıyla, başınız ve göğsünüz yukarıda olmalıdır. Dirsekleriniz yaklaşık 90 derece bükülmüş olmalıdır. Bu sizin başlangıç ​​pozisyonunuz olacaktır."" ""Dirseğinizi uzatarak başlayın, kolları önünüzde düz bir şekilde birbirine bastırın. Hareketi yaparken kürek kemiklerinizi geriye doğru çekin."" ""Tam uzatma pozisyonunda durakladıktan sonra, kablolarda gerginliği koruyarak başlangıç ​​pozisyonuna geri dönün.""}",{}
4d3d9f06-6d52-493e-aa82-bf90cb3f8ed6,Neck-SMR,stretching exercise targeting neck,shoulders,neck,[],other,intermediate,"[""Using a muscle roller or a rolling pin, place the roller behind your head and against your neck. Make sure that you do not place the roller directly against the spine, but turned slightly so that the roller is pressed against the muscles to either side of the spine. This will be your starting position."",""Starting at the top of your neck, slowly roll down the muscles of your neck, pausing at points of tension for 10-30 seconds.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Neck-SMR/0.jpg,5,true,2026-02-05 11:44:35.066242+00,,,false,,Boyun bölgesini hedefleyen germe egzersizi,boyun,"{""Kas silindiri veya oklava kullanarak, silindiri başınızın arkasına ve boynunuza yerleştirin. Silindiri doğrudan omurgaya değil, omurganın her iki yanındaki kaslara bastıracak şekilde hafifçe çevirerek yerleştirin. Bu sizin başlangıç ​​pozisyonunuz olacak.""""Boynunuzun üst kısmından başlayarak, boynunuzdaki kasları yavaşça aşağı doğru yuvarlayın ve gerginlik noktalarında 10-30 saniye bekleyin.""}",{}
4d449269-065e-4553-97fe-deae92ff77e8,Wide-Grip Pulldown Behind The Neck,strength exercise targeting lats,back,lats,"[""biceps"",""middle back"",""shoulders""]",cable,intermediate,"[""Sit down on a pull-down machine with a wide bar attached to the top pulley. Make sure that you adjust the knee pad of the machine to fit your height. These pads will prevent your body from being raised by the resistance attached to the bar."",""Grab the bar with the palms facing forward using the prescribed grip. Note on grips: For a wide grip, your hands need to be spaced out at a distance wider than your shoulder width. For a medium grip, your hands need to be spaced out at a distance equal to your shoulder width and for a close grip at a distance smaller than your shoulder width."",""As you have both arms extended in front of you holding the bar at the chosen grip width, bring your torso and head forward. Think of an imaginary line from the center of the bar down to the back of your neck. This is your starting position."",""As you breathe out, bring the bar down until it touches the back of your neck by drawing the shoulders and the upper arms down and back. Tip: Concentrate on squeezing the back muscles once you reach the full contracted position. The upper torso should remain stationary and only the arms should move. The forearms should do no other work except for holding the bar; therefore do not try to pull down the bar using the forearms."",""After a second on the contracted position squeezing your shoulder blades together, slowly raise the bar back to the starting position when your arms are fully extended and the lats are fully stretched. Inhale during this portion of the movement."",""Repeat this motion for the prescribed amount of repetitions.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Wide-Grip_Pulldown_Behind_The_Neck/0.jpg,6,true,2026-02-05 11:44:35.585362+00,,,false,,Sırt kaslarını hedefleyen kuvvet egzersizi,latlar,"{""[\""Üst makaraya geniş bir bar takılı olan bir çekme makinesine oturun. Makinenin dizliklerini boyunuza göre ayarladığınızdan emin olun. Bu pedler, bara bağlı direnç nedeniyle vücudunuzun yukarı kalkmasını önleyecektir.\"" Belirtilen tutuşu kullanarak avuç içleriniz öne bakacak şekilde barı kavrayın. Tutuş notu: Geniş tutuş için elleriniz omuz genişliğinizden daha geniş bir mesafede olmalıdır. Orta tutuş için elleriniz omuz genişliğinize eşit bir mesafede, dar tutuş için ise omuz genişliğinizden daha küçük bir mesafede olmalıdır.\"" Her iki kolunuzu da önünüzde uzatarak barı seçtiğiniz tutuş genişliğinde tutarken, gövdenizi ve başınızı öne doğru getirin. Barın merkezinden boynunuzun arkasına kadar hayali bir çizgi düşünün. Bu sizin başlangıç ​​pozisyonunuzdur.\"" Nefes verirken, omuzlarınızı ve üst kollarınızı aşağı ve geriye doğru çekerek barı boynunuzun arkasına değene kadar indirin. İpucu: Tam kasılma pozisyonuna ulaştığınızda sırt kaslarınızı sıkmaya odaklanın. Gövde sabit kalmalı ve sadece kollar hareket etmelidir. Ön kollar, barı tutmaktan başka bir iş yapmamalıdır; bu nedenle ön kollarınızı kullanarak barı aşağı çekmeye çalışmayın. \""Omuz küreklerinizi birbirine sıkıştırarak kasılmış pozisyonda bir saniye bekledikten sonra, kollarınız tamamen uzatılmış ve sırt kaslarınız tamamen gerilmiş haldeyken barı yavaşça başlangıç ​​pozisyonuna geri kaldırın. Hareketin bu kısmında nefes alın.\"" \""Bu hareketi belirtilen tekrar sayısı kadar tekrarlayın.\""""}",{}
4d8f2f5f-2c20-49c4-85b3-f5cf21fac779,Dumbbell Lunges,strength exercise targeting quadriceps,legs,quadriceps,"[""calves"",""glutes"",""hamstrings""]",dumbbell,beginner,"[""Stand with your torso upright holding two dumbbells in your hands by your sides. This will be your starting position."",""Step forward with your right leg around 2 feet or so from the foot being left stationary behind and lower your upper body down, while keeping the torso upright and maintaining balance. Inhale as you go down. Note: As in the other exercises, do not allow your knee to go forward beyond your toes as you come down, as this will put undue stress on the knee joint. Make sure that you keep your front shin perpendicular to the ground."",""Using mainly the heel of your foot, push up and go back to the starting position as you exhale."",""Repeat the movement for the recommended amount of repetitions and then perform with the left leg.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Dumbbell_Lunges/0.jpg,6,true,2026-02-05 11:44:34.799734+00,,,false,,Uyluk kaslarını hedefleyen güçlendirme egzersizi,kuadriseps,"{""Gövdeniz dik, iki dambılı yanlarınızda tutarak ayakta durun. Bu başlangıç ​​pozisyonunuz olacak."" Sağ bacağınızı, arkada sabit kalan ayağınızdan yaklaşık 60 cm kadar öne atın ve gövdenizi dik tutarak ve dengenizi koruyarak üst vücudunuzu aşağı indirin. Aşağı inerken nefes alın. Not: Diğer egzersizlerde olduğu gibi, aşağı inerken dizinizin ayak parmaklarınızın ötesine geçmesine izin vermeyin, çünkü bu diz eklemine gereksiz baskı uygulayacaktır. Ön kaval kemiğinizin yere dik olduğundan emin olun."" Ağırlıklı olarak ayağınızın topuğunu kullanarak yukarı doğru itin ve nefes verirken başlangıç ​​pozisyonuna geri dönün."" Hareketi önerilen tekrar sayısı kadar tekrarlayın ve ardından sol bacağınızla yapın.}",{}
4d9570be-f754-482b-a6ef-584c00d2116e,Snatch Balance,olympic weightlifting exercise targeting quadriceps,legs,quadriceps,"[""calves"",""glutes"",""hamstrings"",""shoulders"",""triceps""]",barbell,intermediate,"[""Begin with the feet in the pulling position, the bar racked across the back of the shoulders, and the hands placed in a wide snatch grip."",""Pop the bar with an abrupt dip and drive of the knees, and aggressively drive under the bar, transitioning the feet into the receiving position."",""Receive the bar locked out overhead near the bottom of the squat. The torso should remain vertical, lowering the hips between the legs."",""Continue to descend to full depth, and return to a standing position. Carefully lower the weight.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Snatch_Balance/0.jpg,8,true,2026-02-05 11:44:35.460748+00,,,false,,"Olimpik halter egzersizi, uyluk kaslarını hedef alıyor.",kuadriseps,"{""Ayaklar çekme pozisyonunda, bar omuzların arkasında ve eller geniş bir koparma tutuşunda olacak şekilde başlayın."" ""Dizleri ani bir şekilde bükerek ve iterek barı kaldırın ve barın altına doğru agresif bir şekilde iterek ayaklarınızı alma pozisyonuna geçirin."" ""Çömelmenin en alt noktasına yakın bir yerde, barı başınızın üzerinde kilitli bir şekilde alın. Gövde dikey kalmalı, kalçalar bacaklar arasına indirilmelidir."" ""Tam derinliğe kadar inmeye devam edin ve ayakta durma pozisyonuna geri dönün. Ağırlığı dikkatlice indirin.""}",{}
4d9b90e3-fb22-4353-9b28-a8334bcee449,Lying Crossover,stretching exercise targeting abductors,legs,abductors,[],body only,advanced,"[""Lie on your back with your legs extended."",""Cross one leg over your body with the knee bent, attempting to touch the knee to the ground. Your partner should kneel beside you, holding your shoulder down with one hand and controlling the crossed leg with the other. this will be your starting position."",""Attempt to raise the bent knee off of the ground as your partner prevents any actual movement."",""After 10-20 seconds, relax the leg as your partner gently presses the knee towards the floor. Repeat with the other side.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Lying_Crossover/0.jpg,5,true,2026-02-05 11:44:35.066242+00,,,false,,Kalça kaçırıcı kasları hedefleyen germe egzersizi,kaçıranlar,"{""Sırt üstü uzanın, bacaklarınızı uzatın."" ""Bir bacağınızı diziniz bükülü olarak vücudunuzun üzerinden geçirin ve dizinizi yere değdirmeye çalışın. Partneriniz yanınıza diz çökmeli, bir eliyle omzunuzu tutmalı ve diğer eliyle çapraz bacağınızı kontrol etmelidir. Bu sizin başlangıç ​​pozisyonunuz olacaktır."" ""Partneriniz herhangi bir hareketi engellerken, bükülü dizinizi yerden kaldırmaya çalışın."" ""10-20 saniye sonra, partneriniz dizinizi yavaşça yere doğru bastırırken bacağınızı gevşetin. Diğer tarafla tekrarlayın.""}",{}
4dafce7d-aff6-400f-aa67-a24e203628a1,Triceps Stretch,stretching exercise targeting triceps,arms,triceps,"[""lats""]",bodyweight,beginner,"[""Reach your hand behind your head, grasp your elbow and gently pull. Hold for 10 to 20 seconds, then switch sides.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Triceps_Stretch/0.jpg,5,true,2026-02-05 11:44:35.585362+00,,,false,,Triceps kaslarını hedefleyen germe egzersizi,triseps,"{""Elinizi başınızın arkasına uzatın, dirseğinizi kavrayın ve hafifçe çekin. 10 ila 20 saniye boyunca bu pozisyonda kalın, ardından diğer tarafa geçin.""}",{}
4e3b63cd-eade-4b8f-b90f-900ca9eabb87,Sled Drag - Harness,strongman exercise targeting quadriceps,legs,quadriceps,"[""calves"",""glutes"",""hamstrings""]",other,beginner,"[""To begin, load the sled with the desired weight and attach the pulling strap. You can pull with handles, use a harness, or attach the pulling strap to a weight belt."",""Whether pulling forwards or backwards, lean in the direction of travel and progress by extending through the hips and knees.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Sled_Drag_-_Harness/0.jpg,15,true,2026-02-05 11:44:35.324692+00,,,false,,uyluk kaslarını hedefleyen güçlü adam egzersizi,kuadriseps,"{""Başlamak için, kızağa istenen ağırlığı yükleyin ve çekme kayışını takın. Kollardan çekebilir, koşum takımı kullanabilir veya çekme kayışını bir ağırlık kemerine takabilirsiniz. İster ileri ister geri çekin, hareket yönüne doğru eğilin ve kalçalarınızı ve dizlerinizi uzatarak ilerleyin.""}",{}
4eb601ce-064a-460b-8766-d642d2be2cee,Bodyweight Mid Row,strength exercise targeting middle back,back,middle back,"[""biceps"",""lats""]",other,intermediate,"[""Begin by taking a medium to wide grip on a pull-up apparatus with your palms facing away from you. From a hanging position, tuck your knees to your chest, leaning back and getting your legs over your side of the pull-up apparatus. This will be your starting position."",""Beginning with your arms straight, flex the elbows and retract the shoulder blades to raise your body up until your legs contact the pull-up apparatus."",""After a brief pause, return to the starting position.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Bodyweight_Mid_Row/0.jpg,6,true,2026-02-05 11:44:34.318475+00,,,false,,Orta sırt bölgesini hedefleyen güçlendirme egzersizi,orta arka,"{""Öncelikle, avuç içleriniz sizden uzağa bakacak şekilde, barfiks aletine orta veya geniş bir tutuşla tutunun. Asılı pozisyondan, dizlerinizi göğsünüze doğru çekin, geriye yaslanın ve bacaklarınızı barfiks aletinin sizin tarafınıza doğru uzatın. Bu sizin başlangıç ​​pozisyonunuz olacak.""""Kollarınız düzken, dirseklerinizi bükün ve kürek kemiklerinizi geriye çekerek vücudunuzu yukarı kaldırın, bacaklarınız barfiks aletine değene kadar.""""Kısa bir duraklamanın ardından, başlangıç ​​pozisyonuna geri dönün.""}",{}
4f006949-88e7-451c-b79e-9eaaa94ad546,Seated One-Arm Dumbbell Palms-Up Wrist Curl,strength exercise targeting forearms,arms,forearms,[],dumbbell,beginner,"[""Sit on a flat bench with a dumbbell in your right hand."",""Place your feet flat on the floor, at a distance that is slightly wider than shoulder width apart."",""Lean forward and place your right forearm on top of your upper right thigh with your palm up. Tip: Make sure that the front of the wrist lies on top of your knees. This will be your starting position."",""Lower the dumbbell as far as possible as you keep a tight grip on the dumbbell. Inhale as you perform this movement."",""Now curl the dumbbell as high as possible as you contract the forearms and as you exhale. Keep the contraction for a second before you lower again. Tip: The only movement should happen at the wrist."",""Perform for the recommended amount of repetitions, switch arms and repeat the movement.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Seated_One-Arm_Dumbbell_Palms-Up_Wrist_Curl/0.jpg,6,true,2026-02-05 11:44:35.324692+00,,,false,,önkol kaslarını hedefleyen kuvvet egzersizi,önkollar,"{""Düz bir banka oturun ve sağ elinize bir dambıl alın."" ""Ayaklarınızı omuz genişliğinden biraz daha geniş bir mesafede yere düz bir şekilde koyun."" ""Öne eğilin ve sağ ön kolunuzu avuç içi yukarı bakacak şekilde sağ üst uyluğunuzun üzerine yerleştirin. İpucu: Bileğinizin ön kısmının dizlerinizin üzerinde olduğundan emin olun. Bu sizin başlangıç ​​pozisyonunuz olacak."" ""Dambılı sıkıca tutarak mümkün olduğunca aşağı indirin. Bu hareketi yaparken nefes alın."" ""Şimdi ön kollarınızı kasarak ve nefes vererek dambılı mümkün olduğunca yukarı kaldırın. Tekrar indirmeden önce bir saniye boyunca kasılmayı sürdürün. İpucu: Hareket sadece bilekte gerçekleşmelidir."" ""Önerilen tekrar sayısına ulaşana kadar hareketi yapın, kolları değiştirin ve hareketi tekrarlayın.""}",{}
4f4f442a-67f2-41b5-9167-c29fe0d8bdf7,Inchworm,stretching exercise targeting hamstrings,legs,hamstrings,[],body only,beginner,"[""Stand with your feet close together. Keeping your legs straight, stretch down and put your hands on the floor directly in front of you. This will be your starting position."",""Begin by walking your hands forward slowly, alternating your left and your right. As you do so, bend only at the hip, keeping your legs straight."",""Keep going until your body is parallel to the ground in a pushup position."",""Now, keep your hands in place and slowly take short steps with your feet, moving only a few inches at a time."",""Continue walking until your feet are by hour hands, keeping your legs straight as you do so.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/Inchworm/0.jpg,5,true,2026-02-05 11:44:34.93713+00,,,false,,Diz arkası kaslarını hedefleyen germe egzersizi,hamstringler,"{""Ayaklarınızı birbirine yakın tutarak durun. Bacaklarınızı düz tutarak aşağı doğru uzanın ve ellerinizi tam önünüzdeki yere koyun. Bu sizin başlangıç ​​pozisyonunuz olacak."" ""Ellerinizi yavaşça öne doğru yürütmeye başlayın, sol ve sağ ellerinizi sırayla kullanın. Bunu yaparken, sadece kalçanızdan eğilin, bacaklarınızı düz tutun."" ""Vücudunuz şınav pozisyonunda yere paralel olana kadar devam edin."" ""Şimdi, ellerinizi yerinde tutun ve ayaklarınızla yavaşça kısa adımlar atın, her seferinde sadece birkaç santim ilerleyin."" ""Ayaklarınız ellerinizin yanına gelene kadar yürümeye devam edin, bunu yaparken bacaklarınızı düz tutun.""}",{}
4f661989-1a9b-46dd-9c89-a988c48f4fd5,One-Arm Dumbbell Row,strength exercise targeting middle back,back,middle back,"[""biceps"",""lats"",""shoulders""]",dumbbell,beginner,"[""Choose a flat bench and place a dumbbell on each side of it."",""Place the right leg on top of the end of the bench, bend your torso forward from the waist until your upper body is parallel to the floor, and place your right hand on the other end of the bench for support."",""Use the left hand to pick up the dumbbell on the floor and hold the weight while keeping your lower back straight. The palm of the hand should be facing your torso. This will be your starting position."",""Pull the resistance straight up to the side of your chest, keeping your upper arm close to your side and keeping the torso stationary. Breathe out as you perform this step. Tip: Concentrate on squeezing the back muscles once you reach the full contracted position. Also, make sure that the force is performed with the back muscles and not the arms. Finally, the upper torso should remain stationary and only the arms should move. The forearms should do no other work except for holding the dumbbell; therefore do not try to pull the dumbbell up using the forearms."",""Lower the resistance straight down to the starting position. Breathe in as you perform this step."",""Repeat the movement for the specified amount of repetitions."",""Switch sides and repeat again with the other arm.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One-Arm_Dumbbell_Row/0.jpg,6,true,2026-02-05 11:44:35.066242+00,,,false,,Orta sırt bölgesini hedefleyen güçlendirme egzersizi,orta arka,"{""Düz bir sehpa seçin ve her iki yanına birer dambıl yerleştirin. Sağ bacağınızı sehpanın ucuna koyun, üst bedeniniz yere paralel olana kadar belinizden öne doğru eğilin ve destek için sağ elinizi sehpanın diğer ucuna koyun. Sol elinizle yerdeki dambılı alın ve belinizi düz tutarak ağırlığı kavrayın. Avuç içi gövdenize dönük olmalıdır. Bu sizin başlangıç ​​pozisyonunuz olacaktır. Direnci göğsünüzün yanına doğru düz bir şekilde çekin, üst kolunuzu yanınıza yakın tutun ve gövdenizi sabit tutun. Bu adımı yaparken nefes verin. İpucu: Tam kasılma pozisyonuna ulaştığınızda sırt kaslarınızı sıkmaya odaklanın. Ayrıca, kuvvetin kollarla değil, sırt kaslarıyla uygulandığından emin olun. Son olarak, üst gövde sabit kalmalı ve sadece kollar hareket etmelidir. Ön kollar dambılı tutmaktan başka bir iş yapmamalıdır; bu nedenle dambılı yukarı çekmek için ön kollarınızı kullanmaya çalışmayın. Ön kollar. \""Direnci doğrudan başlangıç ​​pozisyonuna indirin. Bu adımı yaparken nefes alın.\"" \""Belirtilen tekrar sayısı kadar hareketi tekrarlayın.\"" \""Taraf değiştirin ve diğer kolunuzla tekrarlayın.\""""}",{}
4faf84cf-13cf-4a2c-9a37-9809353fcd14,One Half Locust,stretching exercise targeting quadriceps,legs,quadriceps,"[""abdominals"",""biceps"",""chest""]",bodyweight,beginner,"[""Lie facedown on the floor."",""Put your left hand under your left hipbone to pad your hip and pubic bone."",""Bend your right knee so you can hold the foot in your right hand."",""Lift the foot in the air and simultaneously lift your shoulders off the floor. This also stretches the right hip flexor and the chest and shoulders. Switch sides. If it doesn't bother your back, you can try it with both arms and legs at the same time.""]",[],,https://raw.githubusercontent.com/yuhonas/free-exercise-db/main/exercises/One_Half_Locust/0.jpg,5,true,2026-02-05 11:44:35.193857+00,,,false,,Uyluk kaslarını hedefleyen germe egzersizi,kuadriseps,"{""Yere yüzüstü uzanın."" ""Kalçanızı ve kasık kemiğinizi desteklemek için sol elinizi sol kalça kemiğinizin altına koyun."" ""Sağ dizinizi bükün, böylece ayağınızı sağ elinizle tutabilirsiniz."" ""Ayağınızı havaya kaldırın ve aynı anda omuzlarınızı yerden kaldırın. Bu aynı zamanda sağ kalça fleksörünü, göğsü ve omuzları da esnetir. Diğer tarafa geçin. Sırtınızı rahatsız etmiyorsa, aynı anda her iki kol ve bacakla da deneyebilirsiniz.""}",{}
